address_geo,count,perc,cumperc,geocode_yes,latitude,longitude,,
118 freeway and Sepulveda Los Angeles,2,4.96E-04,0.186323092,1,34.265944,-118.467307,,
118 Freeway and Sepulveda  BLVD Los Angeles 91344,1,2.48E-04,0.39172448,1,34.265944,-118.467307,,
118 freeway and Sepulveda  Los Angeles,1,2.48E-04,0.395441031,1,34.265944,-118.467307,,
118 Freeway and Sepulveda  Los Angeles 91344,1,2.48E-04,0.39197225,1,34.265944,-118.467307,,
118 Freeway and Sepulveda BLVD Los Angeles 91345,1,2.48E-04,0.39222002,1,34.265944,-118.467307,,
118 Freeway and Sepulveda Los Angeles 91344,1,2.48E-04,0.39246779,1,34.265944,-118.467307,,
118 fwy and Sepulveda  BLVD Los Angeles 91344,1,2.48E-04,0.396927651,1,34.265944,-118.467307,,
118 Fwy and Sepulveda  BLVD Los Angeles 91345,1,2.48E-04,0.39370664,1,34.265944,-118.467307,,
118 fwy and Sepulveda BLVD Los Angeles 91345,1,2.48E-04,0.397175421,1,34.265944,-118.467307,,
118 Underpass and Sepulveda BLVD Los Angeles 91345,1,2.48E-04,0.39444995,1,34.265944,-118.467307,,
118fwy and Sepulveda Los Angeles,1,2.48E-04,0.399157582,1,34.265944,-118.467307,,
118 Freeway and Haskell AVE Los Angeles 91344,1,2.48E-04,0.39122894,1,34.266013,-118.476082,,
118 Freeway Underpass and Haskell AVE Los Angeles 91344,1,2.48E-04,0.389990089,1,34.266013,-118.476082,,
118 Fwy and Paxton ST Los Angeles 91341,1,2.48E-04,0.39345887,1,34.268271,-118.437701,,
17063 W San Fernando Mission BLVD Los Angeles 91344,4,9.91E-04,0.077056492,1,34.272048,-118.503928,,
17055 W San Fernando Mission BLVD Los Angeles 91344,3,7.43E-04,0.121407334,1,34.272048,-118.503928,,
17063 W San Fernando Mission  BLVD Los Angeles 91344,1,2.48E-04,0.451684836,1,34.272048,-118.503928,,
118 Freeway and Tampa AVE Los Angeles 91326,1,2.48E-04,0.39271556,1,34.272417,-118.556182,,
118 Fwy and Tampa AVE Los Angeles 91326,1,2.48E-04,0.39395441,1,34.272417,-118.556182,,
118 Freeway and Hayvenhurst AVE Los Angeles 91344,4,9.91E-04,0.07210109,1,34.274858,-118.493416,,
118 Freeway and Hayvenhurst  AVE Los Angeles,1,2.48E-04,0.39147671,1,34.274858,-118.493416,,
118 FWY & Index St. and Hayvenhurst  AVE Los Angeles 91344,1,2.48E-04,0.388999009,1,34.274858,-118.493416,,
118 Freeway and Bradley  Los Angeles,6,0.00148662,0.039147671,1,34.275345,-118.425131,,
118 fwy and Bradley  Los Angeles,3,7.43E-04,0.116204163,1,34.275345,-118.425131,,
118 Fwy and Bradley AVE Los Angeles,3,7.43E-04,0.115460852,1,34.275345,-118.425131,,
118 freeway and Bradley  Los Angeles,2,4.96E-04,0.185827552,1,34.275345,-118.425131,,
118 Fwy and Bradley Los Angeles,2,4.96E-04,0.185332012,1,34.275345,-118.425131,,
118 fwy and Bradley Los Angeles,2,4.96E-04,0.186818632,1,34.275345,-118.425131,,
118 and Bradley  Los Angeles,1,2.48E-04,0.394697721,1,34.275345,-118.425131,,
118 Freeway and Bradley AVE Los Angeles 91352,1,2.48E-04,0.390237859,1,34.275345,-118.425131,,
118 Freeway and Bradley Los Angeles,1,2.48E-04,0.390485629,1,34.275345,-118.425131,,
118 Freeway and Bradley Los Angeles 91342,1,2.48E-04,0.390733399,1,34.275345,-118.425131,,
118 Freeway and Bradley Los Angeles 91344,1,2.48E-04,0.390981169,1,34.275345,-118.425131,,
118 freeway and Bradley Los Angeles 91344,1,2.48E-04,0.394945491,1,34.275345,-118.425131,,
118 fwy and Bradley  Los Angeles 91331,1,2.48E-04,0.395688801,1,34.275345,-118.425131,,
118 fwy and bradley Los Angeles,1,2.48E-04,0.397423191,1,34.275345,-118.425131,,
118Fwy and Bradley Los Angeles,1,2.48E-04,0.398414272,1,34.275345,-118.425131,,
118fwy and Bradley Los Angeles 91331,1,2.48E-04,0.398909812,1,34.275345,-118.425131,,
118 Freeway Underpass and Balboa BLVD Los Angeles 91344,1,2.48E-04,0.389742319,1,34.278053,-118.502106,,
5 fwy and Rinaldi Los Angeles,4,9.91E-04,0.080029732,1,34.279347,-118.455467,,
5 Freeway and Rinaldi Los Angeles 91345,2,4.96E-04,0.211100099,1,34.279347,-118.455467,,
5 freeway and Rinaldi  Los Angeles,1,2.48E-04,0.532210109,1,34.279347,-118.455467,,
5 freeway and Rinaldi  Los Angeles 91344,1,2.48E-04,0.532457879,1,34.279347,-118.455467,,
5 Frw and Rinaldi Los Angeles,1,2.48E-04,0.530723489,1,34.279347,-118.455467,,
5 fwy and Rainaldi Los Angeles,1,2.48E-04,0.533696729,1,34.279347,-118.455467,,
5 Fwy and Rinaldi Los Angeles,1,2.48E-04,0.531219029,1,34.279347,-118.455467,,
5 FWY and Rinaldi Los Angeles 91340,1,2.48E-04,0.529732408,1,34.279347,-118.455467,,
5 Fwy and Rinaldi ST Los Angeles,1,2.48E-04,0.531466799,1,34.279347,-118.455467,,
14801 W Rinaldi Los Angeles 91342,2,4.96E-04,0.198216056,1,34.279382,-118.456122,,
14801 W rinaldi  BLVD Los Angeles,1,2.48E-04,0.4296333,1,34.279382,-118.456122,,
14801 W Rinaldi Los Angeles 91340,1,2.48E-04,0.42938553,1,34.279382,-118.456122,,
1799 N Truman  AVE Los Angeles,3,7.43E-04,0.122150644,1,34.292103,-118.450054,,
1799 N Truman  AVE Los Angeles 91403,1,2.48E-04,0.454162537,,34.292103,-118.450054,,
1799 N Truman  Los Angeles,1,2.48E-04,0.454410307,,34.292103,-118.450054,,
1799 N Truman  Los Angeles 91340,1,2.48E-04,0.454658077,,34.292103,-118.450054,,
1799 N Truman Los Angeles 91340,1,2.48E-04,0.454905847,,34.292103,-118.450054,,
1799 N Truman Los Angeles 91342,1,2.48E-04,0.455153617,,34.292103,-118.450054,,
1799 N Truman Los Angeles 91403,1,2.48E-04,0.455401388,,34.292103,-118.450054,,
Oswald and San Fernando  RD Los Angeles,3,7.43E-04,0.150396432,1,34.300589,-118.460267,,
Oswald and San Fernando  Los Angeles,2,4.96E-04,0.25024777,1,34.300589,-118.460267,,
Oswald and San Fernando  Los Angeles 91331,1,2.48E-04,0.830773043,1,34.300589,-118.460267,,
Oswald and San Fernando  RD Los Angeles 91340,1,2.48E-04,0.831020813,1,34.300589,-118.460267,,
Oswald and San Fernando  RD Los Angeles 91342,1,2.48E-04,0.831268583,1,34.300589,-118.460267,,
Oswaldo and San Fernando RD Los Angeles,1,2.48E-04,0.831516353,1,34.300589,-118.460267,,
Bledsoe and San Fernando  RD Los Angeles,4,9.91E-04,0.083002973,1,34.304933,-118.465753,,
Bledose and San Fernando  RD Los Angeles,1,2.48E-04,0.629583746,1,34.304933,-118.465753,,
Bledsoe and San Fernando  Los Angeles,1,2.48E-04,0.629831516,1,34.304933,-118.465753,,
Bledsoe and San Fernando  RD Los Angeles 91331,1,2.48E-04,0.630079286,1,34.304933,-118.465753,,
Bledsoe and San Fernando  RD Los Angeles 91342,1,2.48E-04,0.630327056,1,34.304933,-118.465753,,
Bledsoe and San Fernando Rd Los Angeles 91340,1,2.48E-04,0.630574827,1,34.304933,-118.465753,,
NE Rdwy/ Bledsoe and San Fernando RD Los Angeles 91342,1,2.48E-04,0.816402379,,34.304933,-118.465753,,
Northeast corner Bledshoe and San Fernando Road Los Angeles,1,2.48E-04,0.82259663,,34.304933,-118.465753,,
san pedro 3rd to 7th  ST Los Angeles,1,2.48E-04,0.991823588,,"34.041639,",-118.245795,,
San Pedro 5th to 8th and Wall & 5th To 8th ST Los Angeles 90013,1,2.48E-04,0.872398414,,"34.041639,",-118.245795,,
San Pedro and 116th  PL Los Angeles 90061,1,2.48E-04,0.872646184,,"34.041639,",-118.245795,,
SAN PEDRO and 17TH ST Los Angeles 90021,1,2.48E-04,0.867690783,,"34.041639,",-118.245795,,
San Pedro and 6th  ST Los Angeles 90013,1,2.48E-04,0.873637265,,"34.041639,",-118.245795,,
Barranca/Pasadena and Ave 21 Los Angeles 90031,4,9.91E-04,0.081020813,1,"34.075821

",-118.220702,,
between Barranca/Pasadena and Ave 21 Los Angeles 90031,3,7.43E-04,0.166005946,1,"34.075821

",-118.220702,,
BARRANCA/PASADE AVENUE 21 Los Angeles 90031,2,4.96E-04,0.222497522,1,"34.075821

",-118.220702,,
between Barranca/Pasadena and Avenue 21 Los Angeles 90031,2,4.96E-04,0.274033697,1,"34.075821

",-118.220702,,
Barranca / Pasadena and Ave. 21 Los Angeles 90031,1,2.48E-04,0.615213082,,"34.075821

",-118.220702,,
Barranca and Pasadena and Ave 21 Los Angeles,1,2.48E-04,0.616947473,1,"34.075821

",-118.220702,,
Barranca and Pasadena and Ave 21 Los Angeles 90031,1,2.48E-04,0.617195243,1,"34.075821

",-118.220702,,
Barranca St. & Pasadena Ave. and N Avenue 21 Los Angeles 90031,1,2.48E-04,0.615460852,1,"34.075821

",-118.220702,,
Barranca to Pasadena and Ave 21 Los Angeles,1,2.48E-04,0.617443013,1,"34.075821

",-118.220702,,
NA,13,0.003221011,0.006442022,,,,,
TBD and TBD Los Angeles,7,0.00173439,0.028493558,,,,,
110 Fwy Los Angeles 90015,5,0.00123885,0.049306244,,,,,
OLYMPIC BLVD Los Angeles 90021,5,0.00123885,0.057978196,,,,,
1252 S Menlo AVE Los Angeles,4,9.91E-04,0.07309217,1,,,,
21 AVE Los Angeles,4,9.91E-04,0.078047572,1,,,,
Beverly BLVD Los Angeles 90048,4,9.91E-04,0.082011893,,,,,
DTLA OPS Los Angeles 90000,4,9.91E-04,0.084985134,,,,,
Los Angeles,4,9.91E-04,0.094895937,,,,,
tbd and tbd Los Angeles,4,9.91E-04,0.102824579,,,,,
101 Fwy Los Angeles,3,7.43E-04,0.10728444,,,,,
14537 W Sherman CIR Los Angeles 91405,3,7.43E-04,0.118434093,,,,,
17 th ST Los Angeles 90015,3,7.43E-04,0.119177403,,,,,
170 Freeway and Oxnard  Los Angeles,3,7.43E-04,0.119920714,,,,,
170 fwy and Chandler Los Angeles,3,7.43E-04,0.120664024,,,,,
21 AVE Los Angeles 90031,3,7.43E-04,0.125867195,1,,,,
abh and lodi Los Angeles 90038,3,7.43E-04,0.163776016,,,,,
abh and schraeder Los Angeles 90028,3,7.43E-04,0.164519326,,,,,
alvarado west and wilshire BLVD Los Angeles 90057,3,7.43E-04,0.165262636,,,,,
DTLA OPS Los Angeles 90012,3,7.43E-04,0.131813677,,,,,
Lafayette Los Angeles,3,7.43E-04,0.14370664,,,,,
Lotus Los Angeles,3,7.43E-04,0.145193261,,,,,
Ocean Front WALK Los Angeles 90291,3,7.43E-04,0.149653122,,,,,
S Grand AVE Los Angeles 90037,3,7.43E-04,0.157086224,,,,,
Sandison / Q and Gamble Los Angeles 90744,3,7.43E-04,0.157829534,,,,,
W. 253rd St. and Doble  AVE Los Angeles 90710,3,7.43E-04,0.159316155,,33.79475,-118.291703,,
Zone 1 and Ocean Front  WALK Los Angeles 90291,3,7.43E-04,0.160802775,,33.99393,-118.479912,,
Zone 2 and River Los Angeles,3,7.43E-04,0.161546085,,,,,
Zone 3 and Ocean Front WALK Los Angeles 90291,3,7.43E-04,0.162289395,,,,,
Zone 5 and River Los Angeles,3,7.43E-04,0.163032706,,,,,
10 ST Los Angeles,2,4.96E-04,0.166501487,,,,,
110 Freeway Los Angeles 90015,2,4.96E-04,0.183845391,1,,,,
11th to 12th and Blaine Los Angeles,2,4.96E-04,0.188305253,,,,,
12450 W Burbank BLVD Los Angeles 91607,2,4.96E-04,0.188800793,,,,,
12898 N San Fernando Los Angeles,2,4.96E-04,0.189296333,,,,,
12TH and BLAINE  ST Los Angeles 90021,2,4.96E-04,0.189791873,,,,,
134 Fwy Los Angeles,2,4.96E-04,0.193756194,1,,,,
14537 W Sherman  CIR Los Angeles 91405,2,4.96E-04,0.197720515,,,,,
19th St and Pacific  AVE Los Angeles 90731,2,4.96E-04,0.202675917,,,,,
206 E South Venice BLVD Los Angeles 90291,2,4.96E-04,0.204162537,,,,,
22nd Street / Budlong Ave and Los Angeles 90007,2,4.96E-04,0.204658077,,,,,
24 AVE Los Angeles,2,4.96E-04,0.205153617,,,,,
2ND ST and EMERALD ST Los Angeles 90021,2,4.96E-04,0.205649158,,34.059564,-118.257476,,
40th and Slauson  Los Angeles,2,4.96E-04,0.209117939,1,,,,
4625 Sylmar  Los Angeles,2,4.96E-04,0.209613479,,,,,
5 th ST Los Angeles 90012,2,4.96E-04,0.211595639,,,,,
5000 W San Vicente BLVD Los Angeles 90019,2,4.96E-04,0.212091179,,,,,
56 ST Los Angeles 90037,2,4.96E-04,0.21407334,,,,,
626 W 75th  ST Los Angeles 90044,2,4.96E-04,0.2160555,,,,,
6565 N Corbin AVE Los Angeles 91367,2,4.96E-04,0.216551041,,,,,
68th Street and Avalon  BLVD Los Angeles 90003,2,4.96E-04,0.217046581,,,,,
7135 Woodman  Los Angeles,2,4.96E-04,0.217542121,,,,,
799 W Riverside  DR Los Angeles 90031,2,4.96E-04,0.218037661,,,,,
7th / 13th and Beacon / Palos Verdes Los Angeles 90731,2,4.96E-04,0.218533201,,,,,
87 th ST Los Angeles 90047,2,4.96E-04,0.220019822,,,,,
87th to Gage and Grand AVE Los Angeles 90003,2,4.96E-04,0.220515362,,,,,
8th st and Beacon Los Angeles 90732,2,4.96E-04,0.221010902,,,,,
abh and western Los Angeles 90006,2,4.96E-04,0.273042616,,,,,
Aliso and Main Los Angeles 90014,2,4.96E-04,0.221506442,,,,,
and Victor and Temple Los Angeles,2,4.96E-04,0.273538157,,,,,
BLAINE  ST Los Angeles 90021,2,4.96E-04,0.222993062,,,,,
blaine and 12th ST Los Angeles 90021,2,4.96E-04,0.276511397,,,,,
Blaine to LA Live and 12th St Los Angeles,2,4.96E-04,0.223488603,,,,,
Broad and F  ST Los Angeles 90744,2,4.96E-04,0.223984143,,,,,
Bronson and Carlos Los Angeles,2,4.96E-04,0.224975223,,,,,
Central and Crocker ST Los Angeles,2,4.96E-04,0.225470763,,,,,
Compton and 16th  Los Angeles,2,4.96E-04,0.225966303,,,,,
Dead End and 10th  ST Los Angeles,2,4.96E-04,0.226461843,,,,,
E. Q St. & E. Sandison St. and Gamble AVE Los Angeles 90744,2,4.96E-04,0.226957384,,,,,
EFFIE and GLENDALE Los Angeles 90028,2,4.96E-04,0.227452924,,,,,
FLAG WARNING Los Angeles,2,4.96E-04,0.227948464,,,,,
Florence to 59th Pl and Grand AVE Los Angeles 90003,2,4.96E-04,0.228444004,,,,,
Flower and Grand Los Angeles,2,4.96E-04,0.229435084,1,,,,
Franklin and Highland  Los Angeles,2,4.96E-04,0.231417245,,,,,
Gault ST Los Angeles,2,4.96E-04,0.233894945,,,,,
Gower to Tamarind and Carlos Los Angeles 90028,2,4.96E-04,0.234390486,,,,,
Griffith and 15th  ST Los Angeles 90021,2,4.96E-04,0.237363726,,,,,
Hope ST Los Angeles 90007,2,4.96E-04,0.239841427,,,,,
MAGNOLIA AVENUE and COLDWATER CANYON AVE Los Angeles 90028,2,4.96E-04,0.243310208,,,,,
Main Street and Towne AVE Los Angeles,2,4.96E-04,0.245292369,,,,,
mozart and ave 21 Los Angeles 90031,2,4.96E-04,0.277502478,,,,,
Oak and Venice  Los Angeles,2,4.96E-04,0.24975223,,,,,
OCEAN FRONT WALK Los Angeles 90291,2,4.96E-04,0.24925669,,,,,
Radford and Sherman  WAY Los Angeles,2,4.96E-04,0.253221011,,,,,
Rochester and Veteran  Los Angeles,2,4.96E-04,0.253716551,,,,,
Silver Oaks  Los Angeles,2,4.96E-04,0.259167493,,,,,
Skid Row Los Angeles,2,4.96E-04,0.259663033,,,,,
Spring and Cesar Chavez Los Angeles,2,4.96E-04,0.260158573,,,,,
St. Andrews Los Angeles,2,4.96E-04,0.260654113,,,,,
Sunbury and Olympic  Los Angeles,2,4.96E-04,0.261149653,,,,,
TBD and TBD Los Angeles 90001,2,4.96E-04,0.262140733,,,,,
TBD Los Angeles,2,4.96E-04,0.261645193,,,,,
Union and Wilshire Los Angeles,2,4.96E-04,0.263131814,,,,,
Virgil and Willowbrook Los Angeles,2,4.96E-04,0.264122894,,,,,
Whitsett  Los Angeles 91605,2,4.96E-04,0.269573835,,,,,
Wilcox Avenue and Cahuenga BLVD Los Angeles 90068,2,4.96E-04,0.270069376,,,,,
xx Los Angeles,2,4.96E-04,0.278989098,,,,,
Zone 1 and River Los Angeles,2,4.96E-04,0.271555996,,,,,
Zone 4 & 5 and Ocean Front  WALK Los Angeles 90291,2,4.96E-04,0.272051536,,,,,
Zone 4 and River Los Angeles,2,4.96E-04,0.272547076,,,,,
(15th St. to 16th St.): and Griffth  Los Angeles,1,2.48E-04,0.279980178,,,,,
@ 101 Fwy and Laurel Canyon BLVD Los Angeles 91607,1,2.48E-04,0.601585728,,,,,
@ 170 Fwy and Vineland Los Angeles,1,2.48E-04,0.601833499,,,,,
@ coldwater and Magnolia BLVD Los Angeles 91423,1,2.48E-04,0.602081269,,,,,
** and Skid Row Los Angeles 90022,1,2.48E-04,0.280227948,,,,,
& Expanded Cleanup Area and OHS Skid Row Los Angeles 90013,1,2.48E-04,0.279236868,,,,,
& Expanded Cleanup Area and OHS Skidrow Los Angeles 90013,1,2.48E-04,0.279484638,,,,,
&th to 8th Streets and Towne - Gladys Avenue Los Angeles,1,2.48E-04,0.279732408,,,,,
0 and Civic Center Los Angeles,1,2.48E-04,0.280475719,,,,,
0 and Los Angeles,1,2.48E-04,0.280723489,,,,,
000 and 000 Los Angeles,1,2.48E-04,0.280971259,,,,,
0000 and any Los Angeles 91406,1,2.48E-04,0.281219029,,,,,
1 De La Torre WAY Los Angeles 90023,1,2.48E-04,0.281466799,,,,,
1 Laurel Grove  AVE Los Angeles 91606,1,2.48E-04,0.281714569,,,,,
10 and CARE 10 Los Angeles,1,2.48E-04,0.289890981,,,,,
10 Freeway Los Angeles 90034,1,2.48E-04,0.28543112,1,,,,
10 FWY Los Angeles 90015,1,2.48E-04,0.282457879,1,,,,
10 Th ST Los Angeles,1,2.48E-04,0.289643211,,,,,
100 E Market  ST Los Angeles 90291,1,2.48E-04,0.291873142,,,,,
100 E south venice  BLVD Los Angeles 90291,1,2.48E-04,0.292120912,,,,,
10051 W Bradley  Los Angeles 91331,1,2.48E-04,0.292368682,,,,,
101 FREEWAY and MELROSE PL Los Angeles 90004,1,2.48E-04,0.294598612,1,,,,
101 Freeway Los Angeles,1,2.48E-04,0.307730426,1,,,,
101 freeway Los Angeles,1,2.48E-04,0.338206145,1,,,,
101 Freeway Los Angeles 90026,1,2.48E-04,0.307978196,1,,,,
101 Freeway Los Angeles 91602,1,2.48E-04,0.308225966,1,,,,
101 Freeway Los Angeles 91607,1,2.48E-04,0.308473736,1,,,,
101 fwy and alvarada Los Angeles,1,2.48E-04,0.351337958,1,,,,
101 fwy and Amador ST Los Angeles,1,2.48E-04,0.344648167,1,,,,
101 FWY and Dilton Los Angeles,1,2.48E-04,0.300545094,1,,,,
101 Fwy and Fullerton Ave Los Angeles 91423,1,2.48E-04,0.327056492,1,,,,
101 FWY Los Angeles 90001,1,2.48E-04,0.294846383,,,,,
101 Fwy Los Angeles 90004,1,2.48E-04,0.3228444,,,,,
101 FWY Los Angeles 90013,1,2.48E-04,0.295094153,,,,,
101 Fwy Los Angeles 90068,1,2.48E-04,0.32309217,,,,,
101 Fwy underpass and Silverlake ST Los Angeles 90004,1,2.48E-04,0.334489594,1,,,,
101 Fwy Underpass Los Angeles 90012,1,2.48E-04,0.323339941,,,,,
1012 Rose Los Angeles 90025,1,2.48E-04,0.359762141,1,,,,
10501 Petit Los Angeles 91311,1,2.48E-04,0.362983152,1,,,,
10610 W BLUFFSIDE  DR Los Angeles 91604,1,2.48E-04,0.363478692,1,,,,
10610 W Bluffside  DR Los Angeles 91604,1,2.48E-04,0.363726462,1,,,,
10799 Rainier Los Angeles 91605,1,2.48E-04,0.364717542,1,,,,
10944 Victory  LN Los Angeles,1,2.48E-04,0.365460852,1,,,,
10th ST Los Angeles 90021,1,2.48E-04,0.366451933,1,,,,
110 Freeway Los Angeles 90007,1,2.48E-04,0.371655104,1,,,,
110 Freeway Los Angeles 90017,1,2.48E-04,0.371902874,1,,,,
110 Freeway Los Angeles 90037,1,2.48E-04,0.372150644,1,,,,
110 Freeway Los Angeles 90042,1,2.48E-04,0.372398414,1,,,,
110 Fwy  Los Angeles 90015,1,2.48E-04,0.375123885,1,,,,
110 Fwy Los Angeles 90017,1,2.48E-04,0.375371655,,,,,
110 Fwy Los Angeles 90065,1,2.48E-04,0.375619425,,,,,
110 Fwy over Pass Los Angeles,1,2.48E-04,0.380079286,,,,,
110 FWY Underpass Los Angeles 90015,1,2.48E-04,0.368434093,,,,,
110 Underpass Los Angeles 90003,1,2.48E-04,0.380574827,,,,,
11026 Mccomick AVE Los Angeles 91605,1,2.48E-04,0.381070367,,,,,
111 LA Live WAY Los Angeles 90018,1,2.48E-04,0.381318137,,,,,
1111 James M Woods  Los Angeles 90021,1,2.48E-04,0.381565907,,,,,
11133 Balboa Los Angeles,1,2.48E-04,0.381813677,,,,,
1119 S Missour AVE Los Angeles 90025,1,2.48E-04,0.382061447,,,,,
11190 W Riverside  DR Los Angeles 91602,1,2.48E-04,0.382309217,,,,,
11214 W Cumpston Los Angeles 91605,1,2.48E-04,0.382556987,,,,,
11217 W Exposition  BLVD Los Angeles 90064,1,2.48E-04,0.382804757,,,,,
11256 N Orcas Los Angeles 91040,1,2.48E-04,0.383052527,,,,,
11263 W.Venice  Los Angeles 90066,1,2.48E-04,0.383300297,,,,,
11298 Exposition  Los Angeles,1,2.48E-04,0.383548067,,,,,
11331 S Southwest BLVD Los Angeles 90044,1,2.48E-04,0.383795837,,,,,
1137 Dora AVE Los Angeles,1,2.48E-04,0.384043608,,,,,
11410 W BURBANK BLVD Los Angeles 91601,1,2.48E-04,0.384291378,,,,,
11430 Chandler  Los Angeles 91605,1,2.48E-04,0.384539148,,,,,
114511 W Wyandotte ST Los Angeles 91405,1,2.48E-04,0.384786918,,,,,
11456 Chandler  Los Angeles 91605,1,2.48E-04,0.385034688,,,,,
11465 IIex ST Los Angeles 91340,1,2.48E-04,0.385282458,,,,,
11541 Bradley Los Angeles 91334,1,2.48E-04,0.385530228,,,,,
11541 N Bradley Los Angeles 91331,1,2.48E-04,0.385777998,,,,,
115th & Broadway and Broadway Los Angeles 90061,1,2.48E-04,0.386025768,,,,,
115th St and Broadway AVE Los Angeles,1,2.48E-04,0.386521308,,,,,
115th ST Los Angeles 90044,1,2.48E-04,0.386273538,,,,,
116 PL Los Angeles 90044,1,2.48E-04,0.386769078,,,,,
116 ST Los Angeles 90061,1,2.48E-04,0.387016848,,,,,
11601 W Gateway  Los Angeles 90064,1,2.48E-04,0.387264618,,,,,
11681 kittridge  Los Angeles 91331,1,2.48E-04,0.387512389,,,,,
116th and Broadway Los Angeles 90061,1,2.48E-04,0.388007929,,,,,
116th Pl-under 105 FWY and Broadway Los Angeles 90061,1,2.48E-04,0.387760159,,,,,
117000 W Ohio AVE Los Angeles 90025,1,2.48E-04,0.388255699,,,,,
11755 Exposition BLVD Los Angeles 90066,1,2.48E-04,0.388503469,,,,,
117th St and Broadway AVE Los Angeles,1,2.48E-04,0.388751239,,,,,
118 freeway and Devonshire Los Angeles 91344,1,2.48E-04,0.395193261,1,,,,
118 Freeway Los Angeles 91326,1,2.48E-04,0.389494549,1,,,,
118 Tampa AVE Los Angeles 91356,1,2.48E-04,0.39420218,1,,,,
11th and Blaine  Los Angeles,1,2.48E-04,0.400644202,,,,,
11th Ave. and W. 67th  ST Los Angeles 90043,1,2.48E-04,0.399900892,,,,,
11th st and Vernon AVE Los Angeles,1,2.48E-04,0.400891972,,,,,
11TH ST Los Angeles 90021,1,2.48E-04,0.399405352,,,,,
11th St. and Blaine St. Los Angeles,1,2.48E-04,0.400148662,,,,,
11th St/ 12th St. and Blaine ST Los Angeles 90015,1,2.48E-04,0.400396432,,,,,
11th st/12th st and Blaine St Los Angeles,1,2.48E-04,0.401139742,,,,,
11th to 12th and Blaine  Los Angeles,1,2.48E-04,0.401387512,,,,,
11TH TO 12TH and BLAINE  ST Los Angeles 90000,1,2.48E-04,0.399653122,,,,,
11th-12th and Blaine Los Angeles,1,2.48E-04,0.401635282,,,,,
1200 S. Electric  Los Angeles 90291,1,2.48E-04,0.401883053,,,,,
12035 W Osborne Los Angeles 91331,1,2.48E-04,0.402130823,,,,,
1208 N Balboa BLVD Los Angeles 91344,1,2.48E-04,0.402378593,,,,,
12125 W. Venice  Los Angeles 90006,1,2.48E-04,0.402626363,,,,,
12172 N Truman  AVE Los Angeles 91342,1,2.48E-04,0.402874133,,,,,
